"Brand","Year","UsedOrNew","Transmission","Cylinders","EngineDisplacement","DriveType","FuelType","Litersper100km","Kilometres","City","State","BodyType","Doors","Seats","Price"
"Honda",2022,"USED","Automatic",4,1.5,"AWD","Unleaded",7.4,14757,"Phillip","ACT","SUV",4,5,44800
"Ford",2014,"USED","Automatic",5,3.2,"4WD","Diesel",9.6,214634,"Wickham","NSW","Ute / Tray",4,5,27986
"Audi",2018,"USED","Automatic",4,2,"Front","Premium",5.5,97167,"Berwick","VIC","Hatchback",5,4,44990
"Subaru",2020,"USED","Automatic",4,2.5,"AWD","Unleaded",7.4,34266,"Traralgon","VIC","SUV",4,5,42999
"Ford",2016,"USED","Automatic",5,3.2,"4WD","Diesel",8.8,137497,"Hamilton","NSW","Ute / Tray",4,5,36999
"Mitsubishi",2016,"USED","Automatic",4,3.2,"4WD","Diesel",9,165240,"Phillip","ACT","SUV",4,7,32490
"Hyundai",2018,"USED","Automatic",4,1.6,"Front","Diesel",4.7,77899,"Traralgon","VIC","Hatchback",4,5,23999
"Holden",2011,"USED","Automatic",6,3.6,"Rear","Unleaded",9.9,120035,"Ferntree Gully","VIC","Ute / Tray",2,2,19800
"Holden",2002,"USED","Automatic",6,3.8,"Rear","Unleaded",11,182777,"Maryville","NSW","Sedan",4,5,6997
"Jeep",2014,"USED","Manual",4,2,"Rear","Premium",7.6,129898,"Nunawading","VIC","SUV",4,5,12900
"Isuzu",2019,"USED","Automatic",4,3,"4WD","Diesel",7.7,108966,"Phillip","ACT","Ute / Tray",4,5,41800
"Mazda",2018,"USED","Automatic",4,2.5,"Front","Unleaded",6.1,72288,"Traralgon","VIC","Hatchback",5,5,26999
"Mazda",2015,"USED","Automatic",4,1.5,"Front","Unleaded",4.9,94423,"Gateshead","NSW","Hatchback",5,5,19990
"Nissan",2014,"USED","Automatic",4,1.8,"Front","Unleaded",6.7,153857,"Southport","QLD","Hatchback",5,5,12990
"Kia",2011,"USED","Manual",4,1.4,"Front","Unleaded",5.7,164458,"Epsom","VIC","Hatchback",5,5,9888
"Jeep",2003,"USED","Manual",6,4,"4WD","Unleaded",14,180604,"Cardiff","NSW","SUV",2,4,13990
"Holden",2018,"USED","Automatic",4,2,"AWD","Premium",8.4,94017,"Seymour","VIC","SUV",4,5,29999
"Hyundai",2023,"DEMO","Automatic",4,2,"Front","Premium",9,789,"Belconnen","ACT","SUV",4,5,51490
"Renault",2015,"USED","Manual",4,1.5,"Front","Diesel",5.2,174341,"Hamilton North","NSW","Commercial",4,2,12990
"Subaru",2009,"USED","Manual",4,2.5,"AWD","Premium",9.8,249096,"Thomastown","VIC","Sedan",4,5,14990
"Nissan",2021,"USED","Automatic",4,2.3,"4WD","Diesel",7.9,93473,"Seymour","VIC","Ute / Tray",4,5,42990
"Kia",2015,"USED","Automatic",4,2.2,"AWD","Diesel",7.8,114620,"Burwood","VIC","SUV",4,7,25890
"Porsche",2007,"USED","Manual",6,3.6,"Rear","Premium",19.8,17648,"Fyshwick","ACT","Coupe",2,2,309911
"Ford",2017,"USED","Automatic",5,3.2,"4WD","Diesel",9,88001,"Mayfield West","NSW","Ute / Tray",4,5,43490
"Toyota",2015,"USED","Automatic",4,2.8,"Rear","Diesel",8.1,148828,"Dandenong","VIC","Ute / Tray",4,5,30500
"Nissan",2015,"USED","Automatic",4,2.5,"Front","Unleaded",7.9,158419,"Vermont","VIC","SUV",4,5,19990
"Toyota",2021,"USED","Automatic",4,2.8,"4WD","Diesel",7.9,26441,"Traralgon","VIC","SUV",4,7,73999
"Holden",2011,"USED","Automatic",6,3.6,"Rear","Unleaded",10.3,196353,"Warners Bay","NSW","Sedan",4,5,15990
"Mercedes-Benz",2015,"USED","Automatic",4,2,"AWD","Premium",7.2,73615,"Mulgrave","VIC","SUV",4,5,49800
"Toyota",2022,"USED","Automatic",4,2.8,"4WD","Diesel",7.9,13578,"Moruya","NSW","SUV",4,7,92990
"Ford",2016,"USED","Automatic",5,3.2,"4WD","Diesel",9,187296,"South Nowra","NSW","Ute / Tray",4,5,37888
"Hyundai",2019,"USED","Automatic",4,2,"Front","Unleaded",7.4,60195,"Tweed Heads South","NSW","Hatchback",4,5,19990
"Hyundai",2016,"USED","Automatic",4,2.2,"AWD","Diesel",7.8,178893,"Traralgon","VIC","SUV",4,7,25999
"Nissan",2015,"USED","Automatic",4,3,"4WD","Diesel",11.8,107835,"Rutherford","NSW","SUV",4,7,43885
"Ford",2018,"USED","Automatic",4,2.2,"Rear","Diesel",7.8,103843,"Traralgon","VIC","Ute / Tray",4,5,28999
"Hyundai",2018,"USED","Automatic",4,2.4,"Front","Unleaded",8.3,63045,"Greenway","ACT","Sedan",4,5,23730
"Nissan",2001,"USED","Manual",6,3,"4WD","Unleaded",0,235256,"Edgeworth","NSW","Ute / Tray",4,5,8990
"Holden",2014,"USED","Automatic",4,1.6,"Front","Unleaded",6.6,22144,"Cardiff","NSW","Hatchback",5,5,14413
"Toyota",2017,"USED","Automatic",4,1.8,"Front","Unleaded",6.6,48051,"Vermont","VIC","Sedan",4,5,28470
"Toyota",2012,"USED","Automatic",4,3,"4WD","Diesel",8.5,185065,"Labrador","QLD","SUV",4,5,29999
"Holden",2016,"USED","Automatic",4,2.8,"4WD","Diesel",9.4,108103,"Boolaroo","NSW","SUV",4,7,27800
"Mazda",2012,"USED","Automatic",5,3.2,"4WD","Diesel",9.2,199985,"Traralgon","VIC","Ute / Tray",4,5,26990
"Nissan",2011,"USED","Manual",4,3,"4WD","Diesel",10.9,175292,"Labrador","QLD","SUV",4,7,29999
"Toyota",2002,"USED","Automatic",4,2.4,"Front","Unleaded",10,332498,"Greenway","ACT","Wagon",4,8,7910
"Holden",2013,"USED","Manual",6,3.6,"Rear","Unleaded",9.7,97188,"Boolaroo","NSW","Sedan",4,5,21800
"Land",2016,"USED","Automatic",4,2.2,"AWD","Diesel",6,85727,"Alphington","VIC","SUV",4,5,31990
"Mazda",2014,"USED","Manual",5,3.2,"4WD","Diesel",8.9,210302,"Traralgon","VIC","Ute / Tray",4,4,26990
"Nissan",2012,"USED","Automatic",3,1.2,"Front","Unleaded",6.5,14702,"Ringwood","VIC","Hatchback",5,5,12990
"Kia",2019,"USED","Automatic",4,2,"Rear","Unleaded",8.8,110787,"East Maitland","NSW","Sedan",4,5,41986
"Volkswagen",2022,"USED","Automatic",3,1,"Front","Premium",5.4,9955,"Ferntree Gully","VIC","SUV",4,5,30999
"Ford",2011,"USED","Automatic",6,2.7,"Rear","Diesel",8.2,173093,"Forbes","NSW","SUV",4,5,11990
"Suzuki",2021,"USED","Automatic",4,1.4,"Front","Unleaded",5.4,12267,"Cardiff","NSW","Hatchback",4,5,21913
"Mazda",2018,"USED","Automatic",5,3.2,"4WD","Diesel",10,78142,"Echuca","VIC","Ute / Tray",4,5,44990
"Toyota",2012,"USED","Automatic",6,3.5,"Front","Unleaded",11,101003,"Kelso","NSW","SUV",4,7,23990
"Hyundai",2021,"USED","Automatic",4,2,"Front","Unleaded",8.1,50946,"Preston","VIC","SUV",4,5,34990
"Toyota",2009,"USED","Automatic",4,3,"4WD","Diesel",9.5,191468,"Cardiff","NSW","Ute / Tray",4,5,22913
"Mitsubishi",2021,"USED","Automatic",3,1.2,"Front","Unleaded",4.7,12090,"Traralgon","VIC","Hatchback",5,5,18999
"Mitsubishi",2021,"USED","Automatic",4,3.2,"4WD","Diesel",9.1,24782,"Rutherford","NSW","SUV",4,7,54990
"Jeep",2015,"USED","Automatic",6,3,"4WD","Diesel",7.5,155871,"Ringwood","VIC","SUV",4,5,29999
"Ford",2022,"USED","Automatic",4,2,"Front","Diesel",7.6,10,"Hamilton East","NSW","Commercial",2,3,59890
"Hyundai",2015,"USED","Automatic",4,1.6,"AWD","Unleaded",7.7,79065,"Taree","NSW","SUV",4,5,26990
"Holden",2016,"USED","Automatic",4,2.2,"AWD","Diesel",8.1,86904,"Ashmore","QLD","SUV",4,7,18990
"Mitsubishi",2006,"USED","Automatic",6,3.8,"Front","Unleaded",10.8,241541,"Traralgon","VIC","Sedan",4,5,6284
"Toyota",2010,"USED","Manual",4,3,"4WD","Diesel",8.8,336100,"Hamilton","NSW","SUV",4,7,25990
"LDV",2017,"USED","Automatic",4,2,"Rear","Unleaded",10.2,40500,"New Lambton","NSW","SUV",4,7,28990
"Nissan",2016,"USED","Automatic",4,2.5,"Front","Unleaded",7.9,145000,"Pakenham","VIC","SUV",4,5,23990
"Mazda",2015,"USED","Automatic",4,2,"Front","Unleaded",6.4,50301,"Seymour","VIC","SUV",4,5,25990
"BMW",2018,"USED","Automatic",4,2,"4WD","Diesel",5.7,111153,"Maitland","NSW","SUV",4,5,44990
"Renault",2020,"USED","Automatic",4,1.8,"Front","Premium",7.5,33918,"Greenway","ACT","Hatchback",5,5,40970
"Hyundai",2020,"USED","Automatic",4,2.5,"Rear","Diesel",8.8,45109,"Ferntree Gully","VIC","Commercial",4,3,42999
"Suzuki",2015,"USED","Manual",4,1.3,"4WD","Unleaded",7.3,64095,"Gateshead","NSW","SUV",2,4,28990
"Mazda",2015,"USED","Automatic",6,3.7,"Front","Unleaded",11,201318,"Labrador","QLD","SUV",4,7,16999
"Nissan",2019,"USED","Manual",4,2.3,"4WD","Diesel",6.5,33104,"Hamilton","NSW","Ute / Tray",4,5,47990
"Ford",2018,"USED","Automatic",4,2.2,"4WD","Diesel",8,235594,"Traralgon","VIC","Ute / Tray",4,5,25999
"Subaru",2009,"USED","Automatic",4,2.5,"AWD","Unleaded",9.6,132816,"Ringwood","VIC","SUV",4,5,15990
"Mitsubishi",2016,"USED","Manual",4,2.4,"4WD","Diesel",7.2,110134,"Cardiff","NSW","Ute / Tray",4,5,26913
"Subaru",2015,"USED","Automatic",4,2,"Rear","Premium",7.1,41481,"Greenway","ACT","Coupe",2,4,29910
"Toyota",2013,"USED","Automatic",4,3,"4WD","Diesel",8.5,144196,"Boolaroo","NSW","SUV",4,7,37800
"Nissan",2020,"USED","Automatic",4,2.3,"4WD","Diesel",7,94863,"Seymour","VIC","Ute / Tray",4,5,56990
"Isuzu",2015,"USED","Automatic",4,3,"4WD","Diesel",8.1,248327,"Cardiff","NSW","Ute / Tray",4,5,27913
"Mitsubishi",2019,"USED","Manual",4,2.4,"4WD","Diesel",7.9,76641,"Gateshead","NSW","Ute / Tray",4,5,39990
"Toyota",2017,"USED","Automatic",4,2.5,"Front","Unleaded",7.9,133481,"Coburg North","VIC","Sedan",4,5,22990
"Holden",2013,"USED","Automatic",6,3,"Rear","Unleaded",8.3,121248,"Mayfield West","NSW","Sedan",4,5,16990
"Hyundai",2019,"USED","Automatic",4,2.2,"AWD","Diesel",7.5,69141,"Greenway","ACT","SUV",4,7,39930
"Mitsubishi",2018,"USED","Automatic",4,2.4,"4WD","Diesel",7.6,99214,"Echuca","VIC","Ute / Tray",4,5,39888
"BMW",2013,"USED","Automatic",4,2,"Rear","Premium",6.3,171266,"Ringwood","VIC","Sedan",4,5,19788
"Mazda",2019,"USED","Automatic",4,2.2,"AWD","Diesel",6,160837,"Maryville","NSW","SUV",4,7,36771
"Ford",2017,"USED","Automatic",5,3.2,"4WD","Diesel",9,176124,"Cessnock","NSW","Ute / Tray",4,5,44490
"Subaru",2009,"USED","Automatic",4,2.5,"AWD","Premium",8.4,173472,"Coburg North","VIC","Sedan",4,5,10990
"Mazda",2011,"USED","Automatic",4,2.5,"Front","Unleaded",8.9,63894,"Dandenong","VIC","Wagon",4,5,14655
"Holden",2017,"USED","Automatic",4,2.8,"4WD","Diesel",9.1,179394,"Hamilton North","NSW","Ute / Tray",4,5,24990
"Toyota",2003,"USED","Automatic",6,4,"4WD","Unleaded",13.8,226054,"Ringwood","VIC","SUV",4,8,23490
"Volkswagen",2022,"NEW","Automatic",3,1,"Front","Premium",5.4,23,"Taree","NSW","SUV",4,5,40850
"Subaru",2009,"USED","Automatic",4,2.5,"AWD","Premium",8.4,250729,"Dandenong","VIC","Sedan",4,5,8355
"Toyota",2019,"USED","Manual",8,4.5,"4WD","Diesel",10.7,131998,"East Maitland","NSW","Ute / Tray",4,5,109990
"Suzuki",2023,"USED","Automatic",4,1.5,"AWD","Unleaded",6.9,20,"Cardiff","NSW","SUV",2,4,45990
"Toyota",2018,"USED","Automatic",4,2,"Front","Unleaded",7,169500,"Boronia","VIC","SUV",4,5,23900
"Mazda",2022,"DEMO","Automatic",4,2.5,"AWD","Unleaded",8.8,16,"Taree","NSW","SUV",4,7,68500
"Alfa",2013,"USED","Manual",4,1.4,"Front","Premium",5.9,154400,"Dandenong","VIC","Hatchback",5,5,8999
"Toyota",2018,"USED","Automatic",4,2.5,"Front","Unleaded",8.3,34337,"Maryville","NSW","Sedan",4,5,37980
"Jeep",2017,"USED","Automatic",6,3.6,"Rear","Premium",9.9,63500,"Bundoora","VIC","SUV",4,5,30200
"Hyundai",2018,"USED","Automatic",4,2.2,"AWD","Diesel",7.5,92291,"Crookwell","NSW","SUV",4,7,33990
"Hyundai",2019,"USED","Automatic",4,2,"Front","Unleaded",7.4,50745,"Tweed Heads South","NSW","Hatchback",4,5,19990
"Mazda",2023,"NEW","Automatic",4,3,"4WD","Diesel",8,9,"Taree","NSW","Ute / Tray",4,5,74900
"Ford",2020,"USED","Automatic",4,2,"4WD","Diesel",7.4,61126,"Cardiff","NSW","Ute / Tray",4,5,48990
"Subaru",2015,"USED","Automatic",4,2.5,"AWD","Premium",7.3,87024,"Berwick","VIC","SUV",4,5,28999
"Holden",2017,"USED","Automatic",4,2.8,"4WD","Diesel",8.6,177624,"Taree","NSW","SUV",4,7,29990
"Nissan",2011,"USED","Automatic",4,2.5,"4WD","Diesel",9,163919,"Fawkner","VIC","Ute / Tray",4,5,21890
"Toyota",2018,"USED","Automatic",4,2,"Front","Unleaded",7.4,108183,"Taylors Beach","NSW","SUV",4,5,30888
"Subaru",2016,"USED","Automatic",4,2,"AWD","Premium",7.2,91250,"Mayfield West","NSW","SUV",4,5,41990
"Volkswagen",2014,"USED","Automatic",4,1.4,"Front","Premium",5.3,119266,"Alphington","VIC","Wagon",4,5,16990
"Toyota",2018,"USED","Automatic",4,2,"Rear","Premium",7.1,45308,"Berwick","VIC","Coupe",2,4,37999
"Jeep",2023,"DEMO","Automatic",4,2.4,"Front","Unleaded",7.9,22,"Port Macquarie","NSW","SUV",4,5,44990
"Land",2017,"USED","Automatic",4,2,"AWD","Diesel",5.3,182003,"Maryville","NSW","SUV",4,5,24980
"Toyota",1999,"USED","Manual",6,4.2,"4WD","Diesel",0,221109,"Ferntree Gully","VIC","SUV",2,11,27999
"Kia",2014,"USED","Manual",4,2,"Front","Unleaded",8.7,162211,"Wauchope","NSW","SUV",4,5,13750
"Ford",2018,"USED","Automatic",4,2,"AWD","Diesel",6.7,30900,"Thornbury","VIC","SUV",4,5,34950
"Hyundai",2019,"USED","Automatic",4,2,"Front","Unleaded",7.4,64560,"Tweed Heads South","NSW","Hatchback",4,5,19990
"Nissan",2018,"USED","Automatic",4,2.5,"4WD","Unleaded",8.3,11514,"Maryville","NSW","SUV",4,5,36971
"Honda",2011,"USED","Automatic",4,2.4,"Front","Unleaded",8.9,151582,"South Tamworth","NSW","Wagon",4,7,15990
"Hyundai",2010,"USED","Manual",4,1.4,"Front","Unleaded",6.1,166540,"Tugun","QLD","Hatchback",5,5,6990
"Toyota",2021,"USED","Automatic",4,1.8,"Front","Hybrid",4.2,49501,"Ulladulla","NSW","Hatchback",5,5,29990
"Holden",2010,"USED","Manual",8,6,"Rear","Unleaded",14,105397,"South Tamworth","NSW","Ute / Tray",2,2,36990
"Toyota",2021,"USED","Automatic",4,2,"Front","Unleaded",6,51062,"Ringwood","VIC","Hatchback",5,5,28990
"Nissan",2018,"USED","Automatic",6,3.5,"Front","Premium",9.9,108903,"Bega","NSW","SUV",4,7,26920
"Honda",2010,"USED","Automatic",4,1.8,"Front","Unleaded",7.2,175376,"Boronia","VIC","Sedan",4,5,12500
"Ford",2017,"USED","Manual",5,3.2,"4WD","Diesel",8.3,130284,"Crookwell","NSW","Ute / Tray",2,2,33990
"Mercedes-Benz",2006,"USED","Automatic",6,2.5,"Rear","Unleaded",9.6,79585,"Ringwood","VIC","Sedan",4,5,13999
"Jeep",2022,"DEMO","Automatic",6,3.6,"4WD","Unleaded",9.7,19,"Port Macquarie","NSW","SUV",4,5,84888
"Volkswagen",2009,"USED","Automatic",6,3.6,"AWD","Premium",10.5,125613,"Ringwood","VIC","Sedan",4,4,16800
"Hyundai",2015,"USED","Automatic",4,2.5,"Rear","Diesel",8.8,156449,"Hamilton North","NSW","Commercial",4,3,23990
"Renault",2013,"USED","Automatic",4,2,"Front","Diesel",8,196860,"Upper Ferntree Gully","VIC","Commercial",2,3,16999
"Toyota",2017,"USED","Automatic",4,2.8,"4WD","Diesel",8.5,127085,"Ulladulla","NSW","Ute / Tray",4,5,39990
"Mitsubishi",2013,"USED","Automatic",4,2.4,"AWD","Unleaded",7.5,170580,"Broadmeadow","NSW","SUV",4,7,17990
"Toyota",2018,"USED","Automatic",6,3.5,"AWD","Unleaded",9.5,96384,"Berwick","VIC","SUV",4,7,52090
"Mini",2014,"USED","Automatic",4,2,"Front","Premium",5.5,174863,"Burleigh Heads","QLD","Hatchback",3,4,24500
"Jeep",2023,"DEMO","Automatic",6,3.6,"4WD","Unleaded",10.3,17,"Port Macquarie","NSW","SUV",4,5,88888
"Peugeot",2006,"USED","Automatic",4,2,"Front","Diesel",6.9,203090,"Bayswater","VIC","Wagon",4,5,6999
"Toyota",2012,"USED","Automatic",4,3,"4WD","Diesel",8.5,276071,"Beresfield","NSW","SUV",4,5,24800
"Suzuki",2021,"USED","Automatic",4,1.4,"Front","Premium",5.9,38095,"Goulburn","NSW","SUV",4,5,31910
"Hyundai",2018,"USED","Automatic",4,2,"Front","Unleaded",7.5,84660,"Heatherbrae","NSW","Wagon",4,5,22990
"Mazda",2021,"USED","Automatic",4,2.5,"AWD","Unleaded",8.8,16212,"Bega","NSW","SUV",4,7,59730
"Holden",2017,"USED","Automatic",6,3.6,"Rear","Unleaded",9.9,203888,"Bayswater","VIC","Ute / Tray",2,2,20990
"Ford",2011,"USED","Automatic",6,4,"Rear","Unleaded",11.7,124841,"Rutherford","NSW","Sedan",4,5,29785
"Holden",2019,"USED","Automatic",4,2.8,"4WD","Diesel",8.6,27427,"Goulburn","NSW","Ute / Tray",4,5,40955
"Mazda",2013,"USED","Automatic",4,2.5,"Front","Unleaded",6.6,125874,"Burwood","VIC","Sedan",4,5,21690
"Mercedes-Benz",2015,"USED","Automatic",4,1.8,"Front","Diesel",5.6,66124,"Alphington","VIC","Hatchback",5,5,26990
"GWM",2022,"USED","Automatic",4,1.5,"Front","Premium",8.1,22487,"Cardiff","NSW","SUV",4,5,29990
"Toyota",2016,"USED","Manual",8,4.5,"4WD","Diesel",11.9,113127,"Bega","NSW","SUV",2,5,79530
"Ford",2011,"USED","Automatic",6,2.7,"AWD","Diesel",9,214700,"Nerang","QLD","SUV",4,7,12989
"Volkswagen",2013,"USED","Manual",4,2,"Front","Diesel",7.5,266900,"Pakenham","VIC","Commercial",2,2,14650
"Volkswagen",2020,"USED","Manual",6,3,"4WD","Diesel",9.7,21047,"Cardiff","NSW","Ute / Tray",4,5,46981
"Ford",2015,"USED","Automatic",6,2.7,"Rear","Diesel",8.2,56325,"Robina","QLD","SUV",4,7,26990
"Mitsubishi",2023,"NEW","Automatic",4,2.4,"4WD","Diesel",8.6,5,"Muswellbrook","NSW","Ute / Tray",4,5,62280
"Toyota",2006,"USED","Automatic",4,2.4,"4WD","Unleaded",9.6,241645,"Maitland","NSW","SUV",4,5,11990
"LDV",2021,"USED","Automatic",4,2.8,"4WD","Diesel",8.5,40418,"Port Macquarie","NSW","Ute / Tray",4,5,29990
"Mazda",2005,"USED","Automatic",4,2,"Front","Unleaded",8.9,299058,"Beresfield","NSW","Sedan",4,5,4800
"Ram",2019,"USED","Automatic",8,5.7,"4WD","Unleaded",12.2,79709,"Arundel","QLD","Commercial",4,5,84990
"Kia",2023,"NEW","Automatic",4,1.6,"AWD","Unleaded",7.4,10,"Muswellbrook","NSW","SUV",4,5,42499
"Ford",2018,"USED","Manual",8,5,"Rear","Premium",13.1,41900,"Southport","QLD","Coupe",2,4,44900
"Mercedes-Benz",2010,"USED","Automatic",4,1.8,"Rear","Premium",7.7,67345,"Ringwood","VIC","Sedan",4,5,19999
"Toyota",2015,"USED","Manual",4,3,"4WD","Diesel",8.3,167996,"Maryville","NSW","Ute / Tray",4,5,37980
"Nissan",2013,"USED","Automatic",6,3,"4WD","Diesel",9.5,146463,"Wauchope","NSW","Ute / Tray",4,5,24750
"Ford",2017,"USED","Manual",4,2.3,"AWD","Premium",8.1,41480,"Port Macquarie","NSW","Hatchback",5,5,46990
"Audi",2016,"USED","Automatic",4,2,"AWD","Premium",6.3,120150,"Maryville","NSW","Sedan",4,5,26990
"Mazda",2012,"USED","Automatic",6,3.7,"Front","Unleaded",11,93571,"Ringwood","VIC","SUV",4,7,19990
"Toyota",2013,"USED","Automatic",4,2,"Rear","Premium",7.1,68808,"Burwood","VIC","Coupe",2,4,29890
"Mitsubishi",2015,"USED","Automatic",4,3.2,"4WD","Diesel",9,72316,"Goulburn","NSW","SUV",4,7,47970
"Ford",2015,"USED","Manual",5,3.2,"4WD","Diesel",8.3,118786,"Port Macquarie","NSW","Ute / Tray",4,5,37990
"Holden",2018,"USED","Automatic",4,2,"Front","Premium",7.7,101496,"Hamilton North","NSW","Wagon",4,5,16990
"Holden",2010,"USED","Automatic",4,1.8,"Front","Unleaded",7.5,207504,"Ringwood","VIC","Sedan",4,5,8990
"Porsche",2015,"USED","Automatic",6,2.7,"Rear","Premium",7.7,39453,"Port Macquarie","NSW","Convertible",2,2,107990
"Hyundai",2016,"USED","Automatic",4,2.2,"AWD","Diesel",7.8,113985,"Mayfield West","NSW","SUV",4,7,25990
"Jeep",2014,"USED","Automatic",4,2,"Rear","Premium",8.4,69946,"Lilydale","VIC","SUV",4,5,18990
"Hyundai",2020,"USED","Automatic",4,2.5,"Rear","Diesel",8.8,80431,"Berwick","VIC","Commercial",4,3,39999
"Holden",2012,"USED","Automatic",4,2.2,"AWD","Diesel",8.1,67824,"Armidale","NSW","SUV",4,7,14990
"Isuzu",2016,"USED","Manual",4,3,"4WD","Diesel",8.2,138326,"Sandgate","NSW","Ute / Tray",2,4,33995
"Volkswagen",2015,"USED","Automatic",4,1.4,"Front","Premium",6.2,126124,"Fyshwick","ACT","Sedan",4,5,13990
"Kia",2021,"USED","Automatic",6,3.5,"Front","Unleaded",9.6,41056,"Narre Warren","VIC","Wagon",4,8,49888
"Nissan",2011,"USED","Automatic",6,3.5,"4WD","Unleaded",10.9,184807,"Armidale","NSW","SUV",4,5,11990
"Mitsubishi",2016,"USED","Manual",4,2.4,"4WD","Diesel",7.2,84679,"Sandgate","NSW","Ute / Tray",4,5,32995
"Honda",2018,"USED","Automatic",4,1.8,"Front","Unleaded",6.4,67781,"Tweed Heads South","NSW","Hatchback",5,5,25990
"Ford",2006,"USED","Automatic",4,2,"Front","Unleaded",8,129305,"Fyshwick","ACT","Hatchback",5,5,9499
"Hyundai",2019,"USED","Automatic",4,2.5,"Rear","Diesel",8.8,158757,"Coburg North","VIC","Commercial",4,3,33990
"Kia",2016,"USED","Automatic",4,2,"Front","Unleaded",7.1,96006,"Hamilton North","NSW","Hatchback",5,5,15690
"Renault",2015,"USED","Automatic",4,1.2,"Front","Unleaded",5.2,88702,"Coffs Harbour","NSW","Hatchback",5,5,13990
"Toyota",2019,"USED","Automatic",4,2.5,"Front","Hybrid",4.2,23131,"South Morang","VIC","Sedan",4,5,41990
"Mitsubishi",2016,"USED","Manual",4,2.4,"4WD","Diesel",7.2,147282,"Mayfield","NSW","Ute / Tray",4,5,26995
"Fiat",2017,"USED","Automatic",4,1.6,"Front","Diesel",4.9,96260,"Hamilton North","NSW","Commercial",2,2,15990
"Kia",2016,"USED","Automatic",4,2.2,"AWD","Diesel",7.8,109900,"Hume","ACT","SUV",4,7,29990
"Mitsubishi",2019,"USED","Automatic",4,2.4,"AWD","Unleaded",7.2,82213,"SOUTH MORANG","VIC","SUV",4,7,30900
"Kia",2014,"USED","Automatic",4,2,"AWD","Unleaded",8.8,55815,"Berwick","VIC","SUV",4,5,24990
"Toyota",2021,"USED","Automatic",4,2.5,"AWD","Hybrid",5.6,53095,"South Nowra","NSW","SUV",5,7,64990
"Toyota",2017,"USED","Automatic",6,3.5,"AWD","Unleaded",9.5,119550,"Ringwood","VIC","SUV",4,7,34990
"Suzuki",2020,"USED","Manual",4,1.5,"4WD","Unleaded",6.4,21896,"Lavington","NSW","SUV",2,4,34990
"Toyota",2008,"USED","Automatic",6,3.5,"4WD","Unleaded",10.5,224440,"Broadmeadow","NSW","SUV",4,5,14990
"Hyundai",2016,"USED","Automatic",4,1.6,"Front","Unleaded",6,18614,"Phillip","ACT","Wagon",4,5,22990
"Holden",2015,"USED","Manual",4,1.6,"Front","Premium",6.9,117661,"Southport","QLD","Hatchback",3,5,11990
"Toyota",2019,"USED","Automatic",4,2.8,"4WD","Diesel",8.5,148978,"Sandgate","NSW","Ute / Tray",4,5,45999
"Nissan",2012,"USED","Automatic",6,3.5,"4WD","Unleaded",10.9,234270,"Labrador","QLD","SUV",4,5,9999
"Toyota",2022,"USED","Automatic",4,2.7,"Front","Unleaded",10.9,41892,"Gateshead","NSW","Ute / Tray",2,2,36990
"Kia",2014,"USED","Automatic",4,1.6,"Front","Unleaded",6.1,77000,"Dandenong","VIC","Hatchback",5,5,14500
"Nissan",2018,"USED","Automatic",6,3.5,"Front","Premium",9.9,51573,"Coffs Harbour","NSW","SUV",4,7,31485
"Mazda",2014,"USED","Automatic",4,2,"Front","Unleaded",5.8,130161,"Phillip","ACT","Hatchback",5,5,17980
"Kia",2021,"USED","Automatic",4,2,"Front","Unleaded",7.9,32412,"Burwood","VIC","SUV",4,5,30890
"Mazda",2006,"USED","Automatic",4,2.3,"Front","Premium",8.9,148000,"Dandenong","VIC","Wagon",4,5,7800
"Ford",2017,"USED","Automatic",4,2.2,"Rear","Diesel",7.5,166160,"Hamilton North","NSW","Ute / Tray",4,5,24990
"Audi",2022,"DEMO","Automatic",4,1.4,"Front","Premium",7.2,1134,"Coffs Harbour","NSW","SUV",4,5,66490
"Ford",2013,"USED","Automatic",5,3.2,"Rear","Diesel",8.9,189538,"Fyshwick","ACT","Ute / Tray",4,5,23500
"Ford",2010,"USED","Automatic",4,2,"Front","Unleaded",8.2,174800,"Ringwood","VIC","Hatchback",5,5,9500
"Holden",2014,"USED","Automatic",8,6,"Rear","Premium",11.8,129536,"East Maitland","NSW","Sedan",4,5,39986
"Toyota",2014,"USED","Manual",4,3,"Rear","Diesel",8.1,165549,"Coffs Harbour","NSW","Ute / Tray",2,2,24999
"Audi",2013,"USED","Automatic",4,2,"Front","Diesel",5.3,120413,"Ringwood","VIC","Hatchback",5,5,19950
"Jeep",2023,"NEW","Automatic",4,2.4,"Front","Unleaded",7.9,19,"Ferntree Gully","VIC","SUV",4,5,44990
"Toyota",2023,"USED","Automatic",4,2,"Front","Unleaded",6,964,"Cardiff","NSW","SUV",5,5,45990
"Jeep",2019,"USED","Automatic",6,3,"4WD","Diesel",7.5,52796,"Lavington","NSW","SUV",4,5,51990
"Kia",2015,"USED","Automatic",4,1.8,"Front","Unleaded",7.1,119718,"Phillip","ACT","Sedan",4,5,14999
"Nissan",2014,"USED","Automatic",4,2.5,"Front","Unleaded",7.9,179415,"Dandenong","VIC","SUV",4,5,17999
"Holden",2018,"USED","Manual",4,2.8,"4WD","Diesel",7.9,146637,"Lavington","NSW","Ute / Tray",4,5,41990
